LOCATION,TEMPERATURE,RAINFALL,WINDSPEED,HUMLDITY,YEAR,MONTH,DAY,HOUR
인천,15,0,3,94,2020,5,15,19
인천,15,0,3,95,2020,5,15,20
인천,15,0,3,95,2020,5,15,21
인천,15,0,3,96,2020,5,15,22
인천,15,0,3,96,2020,5,15,23
인천,15,0,1,97,2020,5,16,0
인천,15,0,2,97,2020,5,16,1
인천,15,0,2,97,2020,5,16,2
인천,15,0,1,97,2020,5,16,3
인천,14,0,1,97,2020,5,16,4
인천,14,0,1,97,2020,5,16,5
인천,14,0,1,97,2020,5,16,6
인천,14,0,1,98,2020,5,16,7
인천,14,0,1,98,2020,5,16,8
인천,15,0,1,97,2020,5,16,9
인천,15,0,1,97,2020,5,16,10
인천,15,0,2,97,2020,5,16,11
인천,15,0,2,97,2020,5,16,12
인천,16,0,2,88,2020,5,16,13
인천,16,0,1,82,2020,5,16,14
인천,16,0,2,86,2020,5,16,15
인천,16,0,2,84,2020,5,16,16
인천,16,0,2,85,2020,5,16,17
인천,16,0,1,86,2020,5,16,18
인천,15,0,1,88,2020,5,16,19
인천,15,0,1,92,2020,5,16,20
인천,14,0,1,94,2020,5,16,21
인천,14,0,1,94,2020,5,16,22
인천,14,0,1,94,2020,5,16,23
인천,14,0,2,94,2020,5,17,0
인천,14,0,2,94,2020,5,17,1
인천,14,0,1,95,2020,5,17,2
인천,13,0,1,95,2020,5,17,3
인천,14,0,2,96,2020,5,17,4
인천,13,0,1,96,2020,5,17,5
인천,13,0,2,96,2020,5,17,6
인천,14,0,2,96,2020,5,17,7
인천,14,0,2,96,2020,5,17,8
인천,14,0,3,95,2020,5,17,9
인천,15,0,1,94,2020,5,17,10
인천,15,0,2,91,2020,5,17,11
인천,16,0,2,85,2020,5,17,12
인천,18,0,1,76,2020,5,17,13
인천,20,0,1,64,2020,5,17,14
인천,20,0,2,67,2020,5,17,15
인천,21,0,2,67,2020,5,17,16
인천,21,0,3,71,2020,5,17,17
인천,20,0,3,77,2020,5,17,18
인천,19,0,4,84,2020,5,17,19
인천,19,0,3,84,2020,5,17,20
인천,18,0,3,84,2020,5,17,21
인천,18,0,2,82,2020,5,17,22
인천,18,0,1,82,2020,5,17,23
인천,18,0,1,82,2020,5,18,0
인천,18,0,1,83,2020,5,18,1
인천,18,0,2,82,2020,5,18,2
인천,18,0,1,83,2020,5,18,3
인천,18,0,2,84,2020,5,18,4
인천,18,0,1,85,2020,5,18,5
인천,17,0,3,90,2020,5,18,6
인천,17,0,1,91,2020,5,18,7
인천,17,0,1,87,2020,5,18,8
인천,19,0,2,74,2020,5,18,9
인천,21,0,2,68,2020,5,18,10
인천,21,0,2,64,2020,5,18,11
인천,23,0,5,55,2020,5,18,12
인천,25,0,5,50,2020,5,18,13
인천,25,0,6,49,2020,5,18,14
인천,25,0,6,53,2020,5,18,15
인천,16,24,5,92,2020,5,18,16
인천,16,0,0,93,2020,5,18,17
인천,15,7,3,95,2020,5,18,18
인천,15,3,2,96,2020,5,18,19
인천,13,0,4,96,2020,5,18,20
인천,12,0,5,96,2020,5,18,21
인천,12,0,3,96,2020,5,18,22
인천,12,0,4,95,2020,5,18,23
인천,12,0,4,93,2020,5,19,0
인천,12,0,4,87,2020,5,19,1
인천,12,0,4,86,2020,5,19,2
인천,12,0,4,85,2020,5,19,3
인천,11,0,3,84,2020,5,19,4
인천,11,0,3,84,2020,5,19,5
인천,11,0,3,90,2020,5,19,6
인천,11,2,4,94,2020,5,19,7
인천,11,0,4,95,2020,5,19,8
인천,11,0,2,95,2020,5,19,9
인천,12,1,4,94,2020,5,19,10
인천,12,0,5,92,2020,5,19,11
인천,13,0,5,76,2020,5,19,12
인천,14,0,5,68,2020,5,19,13
인천,16,0,5,59,2020,5,19,14
인천,16,0,5,50,2020,5,19,15
인천,17,0,4,49,2020,5,19,16
인천,16,0,5,51,2020,5,19,17
인천,15,0,3,53,2020,5,19,18
인천,14,0,3,55,2020,5,19,19
인천,14,0,4,58,2020,5,19,20
인천,13,0,3,58,2020,5,19,21
인천,13,0,2,57,2020,5,19,22
인천,12,0,4,57,2020,5,19,23
인천,11,0,3,61,2020,5,20,0
인천,11,0,3,60,2020,5,20,1
인천,11,0,5,60,2020,5,20,2
인천,11,0,5,61,2020,5,20,3
인천,10,0,3,64,2020,5,20,4
인천,10,0,4,64,2020,5,20,5
인천,10,0,3,65,2020,5,20,6
인천,10,0,3,65,2020,5,20,7
인천,11,0,1,66,2020,5,20,8
인천,12,0,3,57,2020,5,20,9
인천,13,0,1,58,2020,5,20,10
인천,15,0,2,49,2020,5,20,11
인천,16,0,1,49,2020,5,20,12
인천,17,0,2,49,2020,5,20,13
인천,17,0,3,51,2020,5,20,14
인천,17,0,4,52,2020,5,20,15
인천,17,0,4,50,2020,5,20,16
인천,18,0,3,49,2020,5,20,17
인천,17,0,2,54,2020,5,20,18
인천,17,0,1,61,2020,5,20,19
인천,15,0,2,68,2020,5,20,20
인천,14,0,1,71,2020,5,20,21
인천,14,0,1,78,2020,5,20,22
인천,13,0,1,78,2020,5,20,23
인천,13,0,0,79,2020,5,21,0
인천,13,0,1,79,2020,5,21,1
인천,13,0,1,80,2020,5,21,2
인천,12,0,1,75,2020,5,21,3
인천,12,0,1,69,2020,5,21,4
인천,12,0,1,71,2020,5,21,5
인천,12,0,2,66,2020,5,21,6
인천,13,0,2,55,2020,5,21,7
인천,15,0,0,53,2020,5,21,8
인천,16,0,1,50,2020,5,21,9
인천,17,0,1,53,2020,5,21,10
인천,17,0,2,50,2020,5,21,11
인천,17,0,2,46,2020,5,21,12
인천,19,0,2,43,2020,5,21,13
인천,19,0,2,45,2020,5,21,14
인천,18,0,2,50,2020,5,21,15
인천,19,0,3,47,2020,5,21,16
인천,18,0,2,53,2020,5,21,17
인천,18,0,2,54,2020,5,21,18
인천,18,0,1,60,2020,5,21,19
인천,17,0,1,64,2020,5,21,20
인천,17,0,1,63,2020,5,21,21
인천,16,0,2,66,2020,5,21,22
인천,15,0,1,65,2020,5,21,23
인천,15,0,1,73,2020,5,22,0
인천,15,0,1,75,2020,5,22,1
인천,14,0,0,72,2020,5,22,2
인천,14,0,0,73,2020,5,22,3
인천,15,0,1,72,2020,5,22,4
인천,15,0,1,71,2020,5,22,5
인천,15,0,2,70,2020,5,22,6
인천,16,0,1,70,2020,5,22,7
인천,17,0,3,69,2020,5,22,8
인천,18,0,3,63,2020,5,22,9
인천,19,0,2,59,2020,5,22,10
인천,20,0,1,57,2020,5,22,11
인천,20,0,1,58,2020,5,22,12
인천,21,0,3,56,2020,5,22,13
인천,20,0,4,59,2020,5,22,14
인천,21,0,2,57,2020,5,22,15
인천,20,0,1,67,2020,5,22,16
인천,18,0,3,67,2020,5,22,17
인천,17,0,3,73,2020,5,22,18
인천,18,0,2,70,2020,5,22,19
인천,17,0,1,73,2020,5,22,20
인천,17,0,1,73,2020,5,22,21
인천,16,0,2,75,2020,5,22,22
인천,16,0,1,76,2020,5,22,23
인천,16,0,2,75,2020,5,23,0
인천,16,0,0,74,2020,5,23,1
인천,16,0,1,72,2020,5,23,2
인천,16,0,0,71,2020,5,23,3
인천,16,0,1,78,2020,5,23,4
인천,16,0,1,78,2020,5,23,5
인천,16,0,1,80,2020,5,23,6
인천,16,0,0,76,2020,5,23,7
인천,18,0,2,64,2020,5,23,8
인천,19,0,2,58,2020,5,23,9
인천,20,0,2,52,2020,5,23,10
인천,20,0,2,51,2020,5,23,11
인천,21,0,3,49,2020,5,23,12
인천,21,0,3,47,2020,5,23,13
인천,21,0,3,52,2020,5,23,14
인천,21,0,3,52,2020,5,23,15
인천,21,0,3,59,2020,5,23,16
인천,19,0,3,66,2020,5,23,17
인천,19,0,1,68,2020,5,23,18
인천,18,0,1,74,2020,5,23,19
인천,18,0,1,75,2020,5,23,20
인천,17,0,2,79,2020,5,23,21
인천,17,0,0,77,2020,5,23,22
인천,17,0,1,79,2020,5,23,23
인천,17,0,1,83,2020,5,24,0
인천,18,0,1,86,2020,5,24,1
인천,18,0,3,87,2020,5,24,2
인천,17,2,3,90,2020,5,24,3
인천,17,0,4,86,2020,5,24,4
인천,18,0,5,80,2020,5,24,5
인천,16,8,6,90,2020,5,24,6
인천,15,4,6,93,2020,5,24,7
인천,15,0,4,95,2020,5,24,8
인천,15,0,4,95,2020,5,24,9
인천,13,0,5,96,2020,5,24,10
인천,14,0,3,95,2020,5,24,11
인천,16,0,2,83,2020,5,24,12
인천,15,0,4,84,2020,5,24,13
인천,16,0,4,82,2020,5,24,14
인천,15,0,3,86,2020,5,24,15
인천,15,0,2,88,2020,5,24,16
인천,15,0,3,86,2020,5,24,17
인천,14,0,2,88,2020,5,24,18
인천,14,0,3,91,2020,5,24,19
인천,13,0,3,93,2020,5,24,20
인천,13,0,2,95,2020,5,24,21
인천,13,0,2,95,2020,5,24,22
인천,13,0,1,95,2020,5,24,23
인천,13,0,1,94,2020,5,25,0
인천,13,0,1,94,2020,5,25,1
인천,13,0,1,95,2020,5,25,2
인천,12,0,1,96,2020,5,25,3
인천,12,0,0,96,2020,5,25,4
인천,12,0,0,97,2020,5,25,5
인천,13,0,0,97,2020,5,25,6
인천,13,0,0,97,2020,5,25,7
인천,13,0,0,97,2020,5,25,8
인천,13,0,0,97,2020,5,25,9
인천,14,0,1,95,2020,5,25,10
인천,15,0,3,82,2020,5,25,11
인천,15,0,3,85,2020,5,25,12
인천,14,0,3,87,2020,5,25,13
인천,15,0,2,86,2020,5,25,14
인천,16,0,2,75,2020,5,25,15
인천,16,0,2,76,2020,5,25,16
인천,16,0,1,77,2020,5,25,17
인천,15,0,3,80,2020,5,25,18
인천,14,0,2,87,2020,5,25,19
인천,13,0,2,91,2020,5,25,20
인천,13,0,1,93,2020,5,25,21
인천,13,0,0,94,2020,5,25,22
인천,13,0,0,94,2020,5,25,23
인천,13,0,1,94,2020,5,26,0
인천,13,0,0,94,2020,5,26,1
인천,13,0,1,94,2020,5,26,2
인천,13,0,0,94,2020,5,26,3
인천,13,0,0,94,2020,5,26,4
인천,13,0,1,94,2020,5,26,5
인천,13,0,0,93,2020,5,26,6
인천,13,0,0,93,2020,5,26,7
인천,13,0,1,90,2020,5,26,8
인천,14,0,1,83,2020,5,26,9
인천,16,0,2,73,2020,5,26,10
인천,17,0,1,58,2020,5,26,11
인천,17,0,2,67,2020,5,26,12
인천,18,0,2,66,2020,5,26,13
인천,18,0,2,59,2020,5,26,14
인천,17,0,4,71,2020,5,26,15
인천,15,0,2,80,2020,5,26,16
인천,15,0,4,88,2020,5,26,17
인천,14,0,3,86,2020,5,26,18
인천,14,0,2,86,2020,5,26,19
인천,15,0,2,88,2020,5,26,20
인천,15,1,2,93,2020,5,26,21
인천,14,0,2,93,2020,5,26,22
인천,14,0,2,94,2020,5,26,23
인천,13,0,2,94,2020,5,27,0
인천,13,0,2,92,2020,5,27,1
인천,13,0,2,90,2020,5,27,2
인천,13,0,2,92,2020,5,27,3
인천,12,0,1,92,2020,5,27,4
인천,12,0,1,92,2020,5,27,5
인천,12,0,2,93,2020,5,27,6
인천,13,0,2,81,2020,5,27,7
인천,14,0,2,70,2020,5,27,8
인천,15,0,2,66,2020,5,27,9
인천,16,0,2,62,2020,5,27,10
인천,18,0,2,59,2020,5,27,11
인천,18,0,3,59,2020,5,27,12
인천,19,0,4,60,2020,5,27,13
인천,19,0,4,62,2020,5,27,14
인천,19,0,4,58,2020,5,27,15
인천,19,0,4,57,2020,5,27,16
인천,19,0,3,62,2020,5,27,17
인천,18,0,3,63,2020,5,27,18
인천,17,0,2,69,2020,5,27,19
인천,16,0,3,75,2020,5,27,20
인천,15,0,1,79,2020,5,27,21
인천,14,0,1,83,2020,5,27,22
인천,14,0,1,85,2020,5,27,23
인천,14,0,2,87,2020,5,28,0
인천,14,0,2,86,2020,5,28,1
인천,14,0,2,88,2020,5,28,2
인천,14,0,1,85,2020,5,28,3
인천,14,0,1,88,2020,5,28,4
인천,14,0,2,88,2020,5,28,5
인천,14,0,2,88,2020,5,28,6
인천,14,0,2,79,2020,5,28,7
인천,15,0,2,72,2020,5,28,8
인천,17,0,1,66,2020,5,28,9
인천,18,0,2,53,2020,5,28,10
인천,20,0,3,54,2020,5,28,11
인천,19,0,3,53,2020,5,28,12
인천,19,0,4,44,2020,5,28,13
인천,20,0,3,49,2020,5,28,14
인천,20,0,0,47,2020,5,28,15
인천,20,0,0,52,2020,5,28,16
인천,21,0,0,50,2020,5,28,17
인천,20,0,2,55,2020,5,28,18
인천,19,0,2,65,2020,5,28,19
인천,17,0,3,73,2020,5,28,20
인천,17,0,0,78,2020,5,28,21
인천,16,0,0,80,2020,5,28,22
인천,16,0,0,80,2020,5,28,23
인천,15,0,1,82,2020,5,29,0
인천,15,0,1,89,2020,5,29,1
인천,15,0,1,86,2020,5,29,2
인천,15,0,0,89,2020,5,29,3
인천,15,0,0,90,2020,5,29,4
인천,14,0,2,92,2020,5,29,5
인천,14,0,2,94,2020,5,29,6
인천,15,0,2,92,2020,5,29,7
인천,15,0,2,88,2020,5,29,8
인천,16,0,1,75,2020,5,29,9
인천,18,0,2,67,2020,5,29,10
인천,20,0,2,61,2020,5,29,11
인천,21,0,3,55,2020,5,29,12
인천,22,0,2,49,2020,5,29,13
인천,24,0,2,48,2020,5,29,14
인천,22,0,3,56,2020,5,29,15
인천,23,0,4,55,2020,5,29,16
인천,22,0,2,57,2020,5,29,17
인천,22,0,2,61,2020,5,29,18
인천,21,0,1,61,2020,5,29,19
인천,19,0,1,64,2020,5,29,20
인천,19,0,1,57,2020,5,29,21
인천,18,0,1,64,2020,5,29,22
인천,18,0,0,70,2020,5,29,23
인천,17,0,1,69,2020,5,30,0
인천,17,0,0,64,2020,5,30,1
인천,17,0,1,66,2020,5,30,2
인천,17,0,1,67,2020,5,30,3
인천,17,0,1,86,2020,5,30,4
인천,16,0,1,91,2020,5,30,5
인천,16,0,1,88,2020,5,30,6
인천,17,0,0,77,2020,5,30,7
인천,19,0,1,66,2020,5,30,8
인천,21,0,1,53,2020,5,30,9
인천,23,0,1,47,2020,5,30,10
인천,23,0,4,53,2020,5,30,11
인천,23,0,4,53,2020,5,30,12
인천,24,0,2,47,2020,5,30,13
인천,26,0,2,42,2020,5,30,14
인천,26,0,2,37,2020,5,30,15
인천,26,0,4,39,2020,5,30,16
인천,25,0,2,46,2020,5,30,17
인천,22,0,3,60,2020,5,30,18
인천,21,0,3,59,2020,5,30,19
인천,20,0,2,59,2020,5,30,20
인천,19,0,1,60,2020,5,30,21
인천,18,0,0,66,2020,5,30,22
인천,18,0,1,61,2020,5,30,23
인천,18,0,1,60,2020,5,31,0
인천,18,0,0,68,2020,5,31,1
인천,18,0,1,72,2020,5,31,2
인천,17,0,1,78,2020,5,31,3
인천,17,0,1,84,2020,5,31,4
인천,17,0,1,83,2020,5,31,5
인천,17,0,1,80,2020,5,31,6
인천,18,0,0,79,2020,5,31,7
인천,18,0,1,78,2020,5,31,8
인천,20,0,1,63,2020,5,31,9
인천,21,0,2,56,2020,5,31,10
인천,21,0,2,48,2020,5,31,11
인천,23,0,1,46,2020,5,31,12
인천,23,0,3,44,2020,5,31,13
인천,22,0,4,49,2020,5,31,14
인천,21,0,4,55,2020,5,31,15
인천,21,0,3,56,2020,5,31,16
인천,20,0,3,62,2020,5,31,17
인천,19,0,3,63,2020,5,31,18
인천,19,0,1,67,2020,5,31,19
인천,18,0,3,70,2020,5,31,20
인천,17,0,3,80,2020,5,31,21
인천,17,0,1,83,2020,5,31,22
인천,17,0,2,93,2020,5,31,23
수원,8,0,1,82,2020,4,1,1
수원,9,0,1,81,2020,4,1,2
수원,8,0,0,85,2020,4,1,3
수원,8,0,0,82,2020,4,1,4
수원,9,0,1,66,2020,4,1,5
수원,10,0,2,56,2020,4,1,6
수원,9,0,1,55,2020,4,1,7
수원,10,0,2,51,2020,4,1,8
수원,11,0,2,46,2020,4,1,9
수원,12,0,3,44,2020,4,1,10
수원,14,0,2,44,2020,4,1,11
수원,16,0,3,42,2020,4,1,12
수원,16,0,5,52,2020,4,1,13
수원,14,0,6,51,2020,4,1,14
수원,13,0,6,48,2020,4,1,15
수원,12,0,6,47,2020,4,1,16
수원,11,0,5,54,2020,4,1,17
수원,11,0,4,46,2020,4,1,18
수원,10,0,4,55,2020,4,1,19
수원,9,0,3,71,2020,4,1,20
수원,9,0,2,68,2020,4,1,21
수원,8,0,2,72,2020,4,1,22
수원,6,0,1,78,2020,4,1,23
수원,6,0,1,76,2020,4,2,0
수원,5,0,0,81,2020,4,2,1
수원,4,0,1,88,2020,4,2,2
수원,4,0,1,89,2020,4,2,3
수원,2,0,1,95,2020,4,2,4
수원,3,0,0,93,2020,4,2,5
수원,2,0,1,94,2020,4,2,6
수원,3,0,1,92,2020,4,2,7
수원,6,0,1,82,2020,4,2,8
수원,8,0,1,73,2020,4,2,9
수원,9,0,1,67,2020,4,2,10
수원,12,0,1,54,2020,4,2,11
수원,14,0,2,40,2020,4,2,12
수원,14,0,3,42,2020,4,2,13
수원,14,0,4,32,2020,4,2,14
수원,14,0,4,39,2020,4,2,15
수원,13,0,3,47,2020,4,2,16
수원,12,0,3,56,2020,4,2,17
수원,11,0,2,49,2020,4,2,18
수원,11,0,1,44,2020,4,2,19
수원,9,0,2,65,2020,4,2,20
수원,8,0,1,78,2020,4,2,21
수원,8,0,1,76,2020,4,2,22
수원,6,0,0,84,2020,4,2,23
수원,5,0,0,88,2020,4,3,0
수원,5,0,0,94,2020,4,3,1
수원,4,0,0,97,2020,4,3,2
수원,4,0,0,100,2020,4,3,3
수원,4,0,1,100,2020,4,3,4
수원,4,0,1,100,2020,4,3,5
수원,5,0,0,100,2020,4,3,6
수원,6,0,0,100,2020,4,3,7
수원,6,0,1,96,2020,4,3,8
수원,7,0,1,89,2020,4,3,9
수원,10,0,1,77,2020,4,3,10
수원,11,0,1,67,2020,4,3,11
수원,13,0,4,51,2020,4,3,12
수원,14,0,3,43,2020,4,3,13
수원,14,0,4,43,2020,4,3,14
수원,14,0,4,37,2020,4,3,15
수원,14,0,4,52,2020,4,3,16
수원,13,0,3,47,2020,4,3,17
수원,12,0,3,52,2020,4,3,18
수원,10,0,2,63,2020,4,3,19
수원,8,0,1,78,2020,4,3,20
수원,7,0,0,81,2020,4,3,21
수원,7,0,1,81,2020,4,3,22
수원,7,0,0,83,2020,4,3,23
수원,6,0,0,85,2020,4,4,0
수원,6,0,0,95,2020,4,4,1
수원,6,0,1,99,2020,4,4,2
수원,6,0,2,98,2020,4,4,3
수원,5,0,2,100,2020,4,4,4
수원,4,0,1,100,2020,4,4,5
수원,4,0,1,100,2020,4,4,6
수원,5,0,1,100,2020,4,4,7
수원,8,0,0,99,2020,4,4,8
수원,10,0,3,81,2020,4,4,9
수원,11,0,5,45,2020,4,4,10
수원,11,0,4,38,2020,4,4,11
수원,12,0,4,34,2020,4,4,12
수원,12,0,4,31,2020,4,4,13
수원,13,0,5,29,2020,4,4,14
수원,12,0,5,29,2020,4,4,15
수원,11,0,7,37,2020,4,4,16
수원,11,0,6,33,2020,4,4,17
수원,10,0,5,26,2020,4,4,18
수원,9,0,4,28,2020,4,4,19
수원,8,0,4,29,2020,4,4,20
수원,8,0,4,30,2020,4,4,21
수원,7,0,3,38,2020,4,4,22
수원,6,0,1,39,2020,4,4,23
수원,6,0,2,41,2020,4,5,0
수원,5,0,3,40,2020,4,5,1
수원,5,0,2,41,2020,4,5,2
수원,4,0,2,40,2020,4,5,3
수원,3,0,2,40,2020,4,5,4
수원,3,0,3,41,2020,4,5,5
수원,2,0,1,43,2020,4,5,6
수원,2,0,1,40,2020,4,5,7
수원,4,0,1,37,2020,4,5,8
수원,6,0,1,33,2020,4,5,9
수원,7,0,1,32,2020,4,5,10
수원,8,0,3,32,2020,4,5,11
수원,9,0,3,32,2020,4,5,12
수원,11,0,3,38,2020,4,5,13
수원,10,0,4,40,2020,4,5,14
수원,11,0,4,42,2020,4,5,15
수원,10,0,4,40,2020,4,5,16
수원,10,0,4,45,2020,4,5,17
수원,9,0,4,62,2020,4,5,18
수원,7,0,2,65,2020,4,5,19
수원,6,0,1,75,2020,4,5,20
수원,6,0,0,76,2020,4,5,21
수원,4,0,0,82,2020,4,5,22
수원,4,0,0,87,2020,4,5,23
수원,4,0,1,88,2020,4,6,0
수원,3,0,1,89,2020,4,6,1
수원,3,0,0,91,2020,4,6,2
수원,2,0,1,92,2020,4,6,3
수원,2,0,1,97,2020,4,6,4
수원,2,0,1,97,2020,4,6,5
수원,1,0,0,100,2020,4,6,6
수원,2,0,1,95,2020,4,6,7
수원,4,0,2,88,2020,4,6,8
수원,6,0,1,80,2020,4,6,9
수원,9,0,1,60,2020,4,6,10
수원,11,0,2,55,2020,4,6,11
수원,13,0,2,45,2020,4,6,12
수원,14,0,3,42,2020,4,6,13
수원,14,0,3,42,2020,4,6,14
수원,14,0,4,50,2020,4,6,15
수원,13,0,4,46,2020,4,6,16
수원,12,0,4,40,2020,4,6,17
수원,11,0,3,42,2020,4,6,18
수원,9,0,4,65,2020,4,6,19
수원,8,0,2,68,2020,4,6,20
수원,8,0,3,75,2020,4,6,21
수원,7,0,1,86,2020,4,6,22
수원,7,0,0,86,2020,4,6,23
수원,6,0,0,87,2020,4,7,0
수원,6,0,1,87,2020,4,7,1
수원,5,0,0,90,2020,4,7,2
수원,5,0,0,97,2020,4,7,3
수원,4,0,0,100,2020,4,7,4
수원,4,0,1,91,2020,4,7,5
수원,4,0,1,85,2020,4,7,6
수원,5,0,1,85,2020,4,7,7
수원,7,0,0,82,2020,4,7,8
수원,8,0,1,80,2020,4,7,9
수원,10,0,0,77,2020,4,7,10
수원,12,0,2,72,2020,4,7,11
수원,15,0,2,66,2020,4,7,12
수원,16,0,3,62,2020,4,7,13
수원,16,0,4,56,2020,4,7,14
수원,16,0,4,58,2020,4,7,15
수원,15,0,4,60,2020,4,7,16
수원,14,0,4,68,2020,4,7,17
수원,12,0,3,76,2020,4,7,18
수원,10,0,3,86,2020,4,7,19
수원,9,0,2,84,2020,4,7,20
수원,8,0,1,81,2020,4,7,21
수원,7,0,0,81,2020,4,7,22
수원,6,0,0,85,2020,4,7,23
수원,5,0,1,84,2020,4,8,0
수원,5,0,1,82,2020,4,8,1
수원,5,0,2,71,2020,4,8,2
수원,5,0,1,64,2020,4,8,3
수원,5,0,1,63,2020,4,8,4
수원,4,0,1,69,2020,4,8,5
수원,4,0,1,68,2020,4,8,6
수원,5,0,1,66,2020,4,8,7
수원,8,0,4,55,2020,4,8,8
수원,9,0,4,40,2020,4,8,9
수원,11,0,5,30,2020,4,8,10
수원,12,0,4,30,2020,4,8,11
수원,13,0,3,28,2020,4,8,12
수원,13,0,5,31,2020,4,8,13
수원,13,0,5,41,2020,4,8,14
수원,13,0,5,39,2020,4,8,15
수원,13,0,5,33,2020,4,8,16
수원,12,0,5,39,2020,4,8,17
수원,11,0,5,50,2020,4,8,18
수원,9,0,4,57,2020,4,8,19
수원,8,0,3,67,2020,4,8,20
수원,7,0,2,73,2020,4,8,21
수원,6,0,1,80,2020,4,8,22
수원,6,0,0,82,2020,4,8,23
수원,6,0,0,77,2020,4,9,0
수원,5,0,0,73,2020,4,9,1
수원,5,0,0,75,2020,4,9,2
수원,3,0,1,79,2020,4,9,3
수원,3,0,1,80,2020,4,9,4
수원,3,0,1,83,2020,4,9,5
수원,2,0,0,90,2020,4,9,6
수원,3,0,1,81,2020,4,9,7
수원,6,0,0,74,2020,4,9,8
수원,8,0,3,58,2020,4,9,9
수원,9,0,3,49,2020,4,9,10
수원,11,0,3,44,2020,4,9,11
수원,12,0,3,41,2020,4,9,12
수원,13,0,3,45,2020,4,9,13
수원,12,0,5,50,2020,4,9,14
수원,13,0,4,49,2020,4,9,15
수원,12,0,5,48,2020,4,9,16
수원,11,0,5,56,2020,4,9,17
수원,10,0,2,63,2020,4,9,18
수원,9,0,1,64,2020,4,9,19
수원,8,0,1,70,2020,4,9,20
수원,7,0,1,77,2020,4,9,21
수원,6,0,1,79,2020,4,9,22
수원,7,0,1,80,2020,4,9,23
수원,7,0,1,85,2020,4,10,0
수원,6,0,1,89,2020,4,10,1
수원,5,0,1,93,2020,4,10,2
수원,5,0,0,95,2020,4,10,3
수원,5,0,0,94,2020,4,10,4
수원,4,0,0,99,2020,4,10,5
수원,3,0,0,100,2020,4,10,6
수원,4,0,0,100,2020,4,10,7
수원,8,0,3,73,2020,4,10,8
수원,10,0,3,65,2020,4,10,9
수원,12,0,2,61,2020,4,10,10
수원,12,0,2,59,2020,4,10,11
수원,14,0,2,54,2020,4,10,12
수원,14,0,1,51,2020,4,10,13
수원,15,0,2,45,2020,4,10,14
수원,14,0,1,46,2020,4,10,15
수원,14,0,4,58,2020,4,10,16
수원,13,0,4,58,2020,4,10,17
수원,12,0,3,63,2020,4,10,18
수원,10,0,2,68,2020,4,10,19
수원,8,0,2,82,2020,4,10,20
수원,8,0,2,88,2020,4,10,21
수원,7,0,1,90,2020,4,10,22
수원,6,0,1,90,2020,4,10,23
수원,6,0,1,89,2020,4,11,0
수원,5,0,0,96,2020,4,11,1
수원,5,0,0,93,2020,4,11,2
수원,5,0,0,97,2020,4,11,3
수원,4,0,1,98,2020,4,11,4
수원,4,0,0,99,2020,4,11,5
수원,4,0,1,100,2020,4,11,6
수원,4,0,1,97,2020,4,11,7
수원,6,0,1,94,2020,4,11,8
수원,7,0,1,89,2020,4,11,9
수원,9,0,0,75,2020,4,11,10
수원,11,0,1,67,2020,4,11,11
수원,13,0,1,62,2020,4,11,12
수원,13,0,1,62,2020,4,11,13
수원,14,0,3,59,2020,4,11,14
수원,13,0,3,59,2020,4,11,15
수원,13,0,3,60,2020,4,11,16
수원,12,0,3,57,2020,4,11,17
수원,10,0,3,64,2020,4,11,18
수원,8,0,3,80,2020,4,11,19
수원,7,0,2,85,2020,4,11,20
수원,6,0,0,88,2020,4,11,21
수원,6,0,0,88,2020,4,11,22
수원,5,0,0,93,2020,4,11,23
수원,5,0,0,96,2020,4,12,0
수원,4,0,0,99,2020,4,12,1
수원,3,0,0,100,2020,4,12,2
수원,2,0,0,100,2020,4,12,3
수원,3,0,0,100,2020,4,12,4
수원,3,0,1,100,2020,4,12,5
수원,2,0,1,100,2020,4,12,6
수원,2,0,0,100,2020,4,12,7
수원,6,0,0,96,2020,4,12,8
수원,10,0,2,72,2020,4,12,9
수원,12,0,3,62,2020,4,12,10
수원,13,0,3,59,2020,4,12,11
수원,14,0,3,53,2020,4,12,12
수원,14,0,3,53,2020,4,12,13
수원,14,0,4,56,2020,4,12,14
수원,14,0,4,55,2020,4,12,15
수원,14,0,5,54,2020,4,12,16
수원,14,0,4,56,2020,4,12,17
수원,13,0,4,58,2020,4,12,18
수원,11,0,2,62,2020,4,12,19
수원,10,0,2,62,2020,4,12,20
수원,10,0,2,63,2020,4,12,21
수원,9,0,3,66,2020,4,12,22
수원,8,0,2,64,2020,4,12,23
수원,8,0,2,60,2020,4,13,0
수원,7,0,2,60,2020,4,13,1
수원,6,0,2,62,2020,4,13,2
수원,6,0,2,61,2020,4,13,3
수원,5,0,1,69,2020,4,13,4
수원,5,0,1,74,2020,4,13,5
수원,5,0,1,72,2020,4,13,6
수원,6,0,2,67,2020,4,13,7
수원,8,0,3,62,2020,4,13,8
수원,9,0,3,54,2020,4,13,9
수원,11,0,3,44,2020,4,13,10
수원,12,0,2,41,2020,4,13,11
수원,13,0,3,36,2020,4,13,12
수원,15,0,4,33,2020,4,13,13
수원,17,0,3,32,2020,4,13,14
수원,18,0,2,30,2020,4,13,15
수원,18,0,3,27,2020,4,13,16
수원,15,0,5,47,2020,4,13,17
수원,14,0,4,57,2020,4,13,18
수원,13,0,2,57,2020,4,13,19
수원,11,0,1,69,2020,4,13,20
